51881430,174668498,174904110,127.53,3,B,6,50,50,2,2,F,T,0.0,53.0610899/8.7904500/46.18|53.0616975/8.7895838/46.22|53.0619600/8.7892099/46.33,89.07/-0.000885,0.00/0.016|89.07/0.093|127.53/0.226
51888926,174904110,174408710,121.82,3,F,6,50,0,2,0,T,T,0.0,53.0619600/8.7892099/46.33|53.0620699/8.7891399/46.38|53.0621699/8.7890199/46.45|53.0625004/8.7885691/46.6|53.0626676/8.7883412/46.55|53.0628299/8.7881200/46.41,13.11/-0.000047|26.84/0.001188|74.41/0.000426|98.46/0.000050,0.00/0.226|13.11/0.266|26.84/0.272|74.41/0.018|98.46/-0.270|121.82/-0.653
554739608,174692276,174726418,242.36,2,T,6,0,50,0,2,T,T,0.0,53.0271700/8.8053999/47.21|53.0282879/8.8063229/47.03|53.0291199/8.8070100/46.93,138.94/-0.000067,0.00/-0.144|138.94/-0.040|242.36/-0.099
51867079,174705015,174667043,56.31,2,F,6,50,0,2,0,T,T,0.0,53.0271000/8.8056000/47.54|53.0273286/8.8057738/47.52|53.0275600/8.8059499/47.45,27.98/-0.000192,0.00/0.052|27.98/-0.114|56.31/-0.145
554739611,174667043,174679762,187.60,2,F,6,50,0,2,0,T,T,0.0,53.0275600/8.8059499/47.45|53.0290799/8.8071600/47.12,,0.00/-0.145|187.60/-0.145
554728248,174545064,174660050,64.06,2,F,6,50,0,2,0,T,T,0.0,53.0293400/8.8073699/47.04|53.0295996/8.8075747/47.01|53.0298600/8.8077800/47.09,31.99/-0.000184,0.00/-0.114|31.99/0.030|64.06/0.257
554728249,174660050,174431056,47.41,2,F,6,50,0,1,0,T,T,0.0,53.0298600/8.8077800/47.09|53.0302399/8.8081000/47.42,,0.00/0.257|47.41/0.487
67942291,174431056,174476003,39.65,2,F,6,50,0,1,0,T,T,0.0,53.0302399/8.8081000/47.42|53.0305599/8.8083600/47.76,,0.00/0.487|39.65/0.495
67942292,174476003,174488636,56.21,2,F,6,50,0,1,0,T,T,0.0,53.0305599/8.8083600/47.76|53.0307739/8.8085788/47.98|53.0309899/8.8088000/48.06,27.97/0.000137,0.00/0.495|27.97/0.346|56.21/-0.050
773673189,174422240,1470400591,12.35,2,F,6,50,0,1,0,T,T,0.0,53.0311400/8.8089399/47.96|53.0312400/8.8090200/47.81,,0.00/-0.572|12.35/-0.723
773673190,1470400591,174456651,44.98,2,F,6,50,0,1,0,T,T,0.0,53.0312400/8.8090200/47.81|53.0316099/8.8092900/47.24,,0.00/-0.722|44.98/-0.872
67948818,174456651,174750944,41.20,2,F,6,50,0,1,0,T,T,0.0,53.0316099/8.8092900/47.24|53.0317882/8.8093919/46.9|53.0319600/8.8094900/46.64,20.99/0.002171,0.00/-0.871|20.99/-0.910|41.20/-0.519
67948819,174750944,174738175,89.68,2,F,6,50,0,1,0,T,T,0.0,53.0319600/8.8094900/46.64|53.0321871/8.8095739/46.55|53.0324200/8.8096599/46.6|53.0325832/8.8097044/46.61|53.0327500/8.8097500/46.52,25.90/0.001965|52.45/0.001814|70.86/0.001782,0.00/-0.518|25.90/0.032|52.45/0.125|70.86/-0.086|89.68/-0.529
51867088,174738175,174616854,117.95,2,B,6,50,50,1,1,F,T,0.0,53.0327500/8.8097500/46.52|53.0337300/8.8104199/46.35,,0.00/-0.157|117.95/-0.031
51867089,174616854,174591552,55.79,2,F,6,50,0,1,0,T,T,0.0,53.0337300/8.8104199/46.35|53.0338499/8.8105499/46.3|53.0340500/8.8107000/46.25|53.0341799/8.8107799/46.24,15.94/0.005207|40.37/0.005180,0.00/-0.227|15.94/-0.160|40.37/-0.063|55.79/-0.009
51867577,174591552,174433631,38.70,2,F,6,50,0,1,0,T,T,0.0,53.0341799/8.8107799/46.24|53.0345200/8.8109000/46.25,,
781750240,174433631,1551343796,408.68,2,B,6,50,50,1,1,F,T,0.0,53.0345200/8.8109000/46.25|53.0379400/8.8131200/46.04,,
51867664,174910268,174219543,16.71,2,B,6,50,50,1,1,F,T,0.0,53.0385800/8.8135399/46.1|53.0387200/8.8136299/46.12,,0.00/0.048|16.71/0.032
51867774,174219543,174230804,117.53,2,B,6,50,50,1,1,F,T,0.0,53.0387200/8.8136299/46.12|53.0395539/8.8141438/46.14|53.0397100/8.8142400/46.18,99.00/0.000858,0.00/0.032|99.00/0.081|117.53/0.144
572252438,174230804,174792992,200.09,2,B,6,50,50,1,1,F,T,0.0,53.0397100/8.8142400/46.18|53.0401173/8.8144224/46.35|53.0403799/8.8145400/46.46|53.0408099/8.8147400/46.57|53.0411800/8.8149099/46.58|53.0414400/8.8150499/46.58,46.96/0.000496|77.23/0.000171|126.93/-0.000563|169.67/-0.000944,0.00/0.144|46.96/0.233|77.23/0.194|126.93/0.055|169.67/-0.008|200.09/0.024
572252439,174792992,174672020,85.86,2,B,6,50,50,1,1,F,T,0.0,53.0414400/8.8150499/46.58|53.0417000/8.8152099/46.61|53.0421600/8.8155099/46.68,30.86/-0.000531,0.00/0.024|30.86/0.067|85.86/0.058
51867666,174672020,174684056,112.82,2,B,6,50,50,1,1,F,T,0.0,53.0421600/8.8155099/46.68|53.0426399/8.8157900/46.71|53.0431200/8.8160500/46.75,56.62/0.000545,0.00/0.058|56.62/0.025|112.82/0.058
554728246,174684056,174716347,291.49,2,B,6,50,50,1,1,F,T,0.0,53.0431200/8.8160500/46.75|53.0434400/8.8162100/46.8|53.0440400/8.8165199/46.91|53.0444000/8.8167199/46.96|53.0449600/8.8169499/46.96|53.0451900/8.8170600/46.94|53.0454200/8.8171799/46.92|53.0456200/8.8173300/46.89,37.20/0.000094|107.14/0.000413|149.39/0.000416|213.60/-0.000706|240.24/-0.001151|267.07/-0.001372,0.00/0.058|37.20/0.089|107.14/0.082|149.39/0.039|213.60/-0.029|240.24/-0.046|267.07/-0.056|291.49/-0.059
586525536,174716347,174616927,139.40,2,B,6,50,50,2,1,F,T,0.0,53.0456200/8.8173300/46.89|53.0462199/8.8177500/|53.0467600/8.8181899/46.78,72.46/-0.000773,
51867668,174616927,174369789,37.97,2,F,6,50,0,2,0,T,T,0.0,53.0467600/8.8181899/46.78|53.0470600/8.8184599/46.75,,0.00/-0.019|37.97/-0.127
67948822,174616927,174560285,37.60,2,T,6,0,50,0,1,T,T,0.0,53.0467600/8.8181899/46.78|53.0470900/8.8183100/46.78,,
