4553,6/13/2009 11:44:21 AM,13,53.0574452318251,8.79564614966512,38,48,314
4553,6/13/2009 11:44:26 AM,13,53.0578706972301,8.79505329765379,38,38,319
4553,6/13/2009 11:44:31 AM,13,53.0582287721336,8.79451459273696,38,39,315
4553,6/13/2009 11:44:36 AM,13,53.0585791356862,8.79393657669425,39,37,320
4553,6/13/2009 11:44:41 AM,13,53.0588625278324,8.79355536773801,39,26,320
4553,6/13/2009 11:44:46 AM,13,53.0591252166778,8.79320894367993,41,30,319
4553,6/13/2009 11:44:51 AM,13,53.059487817809,8.79270225763321,41,40,318
4553,6/13/2009 11:44:56 AM,13,53.0598768219352,8.79215944558382,42,42,319
4553,6/13/2009 11:45:01 AM,13,53.0602975934744,8.79156072624028,42,43,318
4553,6/13/2009 11:45:06 AM,13,53.0606761202216,8.79102369770408,41,37,319
4553,6/13/2009 11:45:11 AM,13,53.0610546469688,8.79049102775753,41,40,320
4553,6/13/2009 11:45:16 AM,13,53.0614466685802,8.78993312828243,42,40,319
4553,6/13/2009 11:45:21 AM,13,53.0618458986282,8.78937807865441,41,40,321
4553,6/13/2009 11:45:26 AM,13,53.0622172169387,8.7889660242945,42,33,326
4553,6/13/2009 11:45:31 AM,13,53.0624789837748,8.78862706013024,40,17,324
4553,6/13/2009 11:45:36 AM,13,53.0624786484987,8.78858012147248,38,0,199
4553,6/13/2009 11:45:42 AM,13,53.0624869465828,8.78858305513859,37,0,202
4553,6/13/2009 11:45:47 AM,13,53.062487449497,8.78858397714794,37,0,171
4553,6/13/2009 11:45:52 AM,13,53.0624877847731,8.78858339041471,37,0,199
4553,6/13/2009 11:45:57 AM,13,53.0624881200492,8.78858347423375,36,0,203
4553,6/13/2009 11:46:03 AM,13,53.0624886229634,8.78858406096697,36,0,209
4553,6/13/2009 11:46:08 AM,13,53.0624887906015,8.78858347423375,37,0,198
4553,6/13/2009 11:46:13 AM,13,53.0624891258776,8.78858372569084,37,0,206
4554,6/13/2009 11:34:54 AM,13,53.0290412250906,8.80687211640179,46,0,196
4554,6/13/2009 11:34:59 AM,13,53.0290423985571,8.80687412805855,46,0,151
4554,6/13/2009 11:35:04 AM,13,53.0288910213858,8.80688603036106,45,22,198
4554,6/13/2009 11:35:09 AM,13,53.0285448487848,8.80662099458277,45,36,206
4554,6/13/2009 11:35:14 AM,13,53.0280560161918,8.80622964352369,46,45,206
4554,6/13/2009 11:35:19 AM,13,53.027567518875,8.8058424834162,46,40,206
4554,6/13/2009 11:35:24 AM,13,53.0273582227528,8.80567115731537,45,6,206
4554,6/13/2009 11:35:29 AM,13,53.0272779241204,8.80560116842389,45,14,207
4554,6/13/2009 11:35:34 AM,13,53.0271795205772,8.8056527171284,46,10,81
4554,6/13/2009 11:35:39 AM,13,53.0274095200002,8.80580434575677,47,26,24
4554,6/13/2009 11:35:44 AM,13,53.0278550181538,8.80616443231702,46,44,26
4554,6/13/2009 11:35:49 AM,13,53.0284179467708,8.80661671981215,46,51,26
4554,6/13/2009 11:35:54 AM,13,53.0289971362799,8.80707445554435,46,50,25
4554,6/13/2009 11:35:59 AM,13,53.029557466507,8.80752632394433,47,49,26
4554,6/13/2009 11:36:04 AM,13,53.0300731211901,8.80794198252261,48,41,26
4554,6/13/2009 11:36:09 AM,13,53.0303090717644,8.80812051706016,49,5,16
4554,6/13/2009 11:36:14 AM,13,53.0303061380982,8.80812018178403,49,0,191
4554,6/13/2009 11:36:19 AM,13,53.0304570961744,8.80822805687785,50,22,27
4554,6/13/2009 11:36:24 AM,13,53.0306682363153,8.80842276848853,51,10,36
4554,6/13/2009 11:36:30 AM,13,53.0308952182531,8.80871806293726,51,29,33
4554,6/13/2009 11:36:35 AM,13,53.0311954580247,8.80901302210987,50,26,28
4554,6/13/2009 11:36:40 AM,13,53.0314891599119,8.80924478173256,50,25,25
4554,6/13/2009 11:36:45 AM,13,53.0318167246878,8.80947067402303,49,31,20
4554,6/13/2009 11:36:50 AM,13,53.0322314612567,8.80964359268546,49,34,12
4554,6/13/2009 11:36:55 AM,13,53.0326341278851,8.80977275781333,49,33,13
4554,6/13/2009 11:37:00 AM,13,53.0330559890717,8.8099695648998,49,37,18
4554,6/13/2009 11:37:04 AM,13,53.0334130581468,8.81020777858794,50,39,24
4554,6/13/2009 11:37:10 AM,13,53.0339488293976,8.8106432184577,49,37,27
4554,6/13/2009 11:37:15 AM,13,53.034420479089,8.81088805384934,50,39,17
4554,6/13/2009 11:37:20 AM,13,53.0348900333047,8.81117848679423,49,40,22
4554,6/13/2009 11:37:25 AM,13,53.035342739895,8.81148509681225,47,38,22
4554,6/13/2009 11:37:30 AM,13,53.0357790179551,8.81180888973176,44,36,27
4554,6/13/2009 11:37:35 AM,13,53.0362140387297,8.81212572567165,41,40,22
4554,6/13/2009 11:37:39 AM,13,53.0365836806595,8.81238112226129,41,42,21
4554,6/13/2009 11:37:45 AM,13,53.0371726769954,8.81278035230935,42,41,22
4554,6/13/2009 11:37:50 AM,13,53.0376835539937,8.81307682022452,41,0,360
4554,6/13/2009 11:37:55 AM,13,53.0380957759917,8.8132747169584,43,0,360
4554,6/13/2009 11:38:00 AM,13,53.0386318825185,8.81364092230797,48,33,23
4554,6/13/2009 11:38:05 AM,13,53.0388969182968,8.81370747461915,48,9,20
4554,6/13/2009 11:38:10 AM,13,53.0389830842614,8.81378852762282,45,4,11
4554,6/13/2009 11:38:15 AM,13,53.0390307772905,8.81395725533366,44,8,37
4554,6/13/2009 11:38:20 AM,13,53.0393165163696,8.81410645321012,46,33,20
4554,6/13/2009 11:38:25 AM,13,53.0396448355168,8.81427258253098,46,24,16
4554,6/13/2009 11:38:30 AM,13,53.0400354322046,8.81445111706853,45,36,16
4554,6/13/2009 11:38:35 AM,13,53.0403948482126,8.81460995413363,44,0,360
4554,6/13/2009 11:38:40 AM,13,53.0407348182052,8.8147496804595,44,0,360
